playerId,name,tmPlayerId,tmUrl,hasValidTmIdentity,clubName,tmClubId,competitionName,competitionTmId,mainPosition,positionGroup,secondaryPositions,rolePresent,preferredFoot,footPresent,portraitUrl,photoPresent,performanceCount,current2026Uz1PerformancePresent,performanceLastSyncedAt,sportingPresent,contractExpires,contractOption,contractPresent,teamPresent,birthDate,age,agePresent,profileLastSyncedAt,preferredFootSyncedAt,profileEverSynced,coverageCount,coveragePct,missingFields,coverageBucket
"cmtr8zqzn0064v7yn6liu5ct5","Boburjon Rakhimjonov","1398349","https://www.transfermarkt.com/boburjon-rakhimjonov/profil/spieler/1398349","true","Surkhon","65036","Uzbekistan Super League","UZ1","","UNKNOWN","","false","UNKNOWN","false","","false","1","true","2026-09-07T19:18:46.170Z","true","","","false","true","","","false","","","false","2","33.3","ROLE|FOOT|PHOTO|CONTRACT","A"
"cmtqan4a4001e5rynz9ucdi1l","Bojan Ciger","580784","https://www.transfermarkt.com/bojan-ciger/profil/spieler/580784","true","Neftchi","13306","Uzbekistan Super League","UZ1","Defender - Centre-Back","CB","[""Right-Back"",""Left-Back""]","true","RIGHT","true","https://img.a.transfermarkt.technology/portrait/header/580784-1745331623.png?lm=4711","true","0","false","","false","2027-12-31T00:00:00.000Z","","true","true","1994-06-18T00:00:00.000Z","32","true","2026-09-08T13:40:33.673Z","2026-09-08T13:40:33.751Z","true","5","83.3","SPORTING","C"
"cmtr8zr6o009kv7yno7xy702n","Bojan Mladjovic","526443","https://www.transfermarkt.com/bojan-mladjovic/profil/spieler/526443","true","FC Buxoro","20151","Uzbekistan Super League","UZ1","Defender - Centre-Back","CB","[""Left-Back""]","true","LEFT","true","https://img.a.transfermarkt.technology/portrait/header/526443-1777790825.png?lm=4711","true","0","false","","false","2027-11-30T00:00:00.000Z","","true","true","1995-10-16T00:00:00.000Z","30","true","2026-09-09T01:54:00.653Z","2026-09-09T01:54:00.739Z","true","5","83.3","SPORTING","C"
"cmtqan49o00105ryng0k6rwe2","Botirali Ergashev","312690","https://www.transfermarkt.com/botirali-ergashev/profil/spieler/312690","true","Neftchi","13306","Uzbekistan Super League","UZ1","Goalkeeper","GK","","true","RIGHT","true","https://img.a.transfermarkt.technology/portrait/header/312690-1745331173.png?lm=4711","true","0","false","","false","2027-12-31T00:00:00.000Z","","true","true","1995-06-23T00:00:00.000Z","31","true","2026-09-08T13:39:53.713Z","2026-09-08T13:39:54.147Z","true","5","83.3","SPORTING","C"
"cmtr8zr0l006mv7ynpzkhxhzk","Damir Temirov","658912","https://www.transfermarkt.com/damir-temirov/profil/spieler/658912","true","FC Andijon","20099","Uzbekistan Super League","UZ1","Midfield - Attacking Midfield","AM","[""Central Midfield"",""Second Striker""]","true","RIGHT","true","https://img.a.transfermarkt.technology/portrait/header/658912-1745399192.png?lm=4711","true","0","false","","false","2026-12-31T00:00:00.000Z","","true","true","1998-07-28T00:00:00.000Z","28","true","2026-09-09T01:54:05.857Z","2026-09-09T01:54:05.944Z","true","5","83.3","SPORTING","C"
"cmtr8zr5q008zv7ynnvy7fq8n","Daniil Nugumanov","1398347","https://www.transfermarkt.com/daniil-nugumanov/profil/spieler/1398347","true","Xorazm FС","38976","Uzbekistan Super League","UZ1","","UNKNOWN","","false","UNKNOWN","false","","false","1","true","2026-09-07T19:18:40.673Z","true","","","false","true","","","false","","","false","2","33.3","ROLE|FOOT|PHOTO|CONTRACT","A"
"cmtr8zr8e00ajv7yn71z2jyzo","Danil Baklanov","1241169","https://www.transfermarkt.com/danil-baklanov/profil/spieler/1241169","true","Loko Tashkent","15309","Uzbekistan Super League","UZ1","","GK","","false","UNKNOWN","false","","false","1","true","2026-09-07T19:06:57.053Z","true","","","false","true","","","false","","","false","2","33.3","ROLE|FOOT|PHOTO|CONTRACT","A"
"cmtr8zr5u0091v7ynnol1021t","Danila Ezhov","934286","https://www.transfermarkt.com/danila-ezhov/profil/spieler/934286","true","Xorazm FС","38976","Uzbekistan Super League","UZ1","Attack - Left Winger","WINGER","[""Right Winger""]","true","UNKNOWN","false","https://img.a.transfermarkt.technology/portrait/header/934286-1745496801.png?lm=4711","true","0","false","","false","2027-12-05T00:00:00.000Z","","true","true","2004-07-20T00:00:00.000Z","22","true","2026-09-09T01:54:11.554Z","2026-09-09T01:54:11.644Z","true","4","66.7","FOOT|SPORTING","C"
"cmtr8zqz0005pv7ynzg1xzxb7","Davron Merganov","772911","https://www.transfermarkt.com/davron-merganov/profil/spieler/772911","true","Surkhon","65036","Uzbekistan Super League","UZ1","Goalkeeper","GK","","true","RIGHT","true","https://img.a.transfermarkt.technology/portrait/header/772911-1745336910.png?lm=4711","true","0","false","","false","2026-12-31T00:00:00.000Z","","true","true","2002-09-18T00:00:00.000Z","23","true","2026-09-09T01:54:17.013Z","2026-09-09T01:54:17.100Z","true","5","83.3","SPORTING","C"
"cmtr8zqo60016v7ynquzi3x94","Davronbek Usmonov","1383135","https://www.transfermarkt.com/davronbek-usmonov/profil/spieler/1383135","true","Nasaf Qarshi","20591","Uzbekistan Super League","UZ1","Attack - Centre-Forward","ST","","true","UNKNOWN","false","https://img.a.transfermarkt.technology/portrait/header/1383135-1745330526.png?lm=4711","true","2","true","2026-09-07T19:08:50.378Z","true","2026-12-31T00:00:00.000Z","","true","true","2006-08-22T00:00:00.000Z","20","true","2026-09-08T13:47:09.799Z","2026-09-08T13:47:09.956Z","true","5","83.3","FOOT","C"
"cmtr8zql7000iv7ynfq59vhp3","Dilshod Abdullaev","1079574","https://www.transfermarkt.com/dilshod-abdullaev/profil/spieler/1079574","true","Pakhtakor Tashkent","3718","Uzbekistan Super League","UZ1","Defender - Centre-Back","CB","","true","RIGHT","true","https://img.a.transfermarkt.technology/portrait/header/1079574-1745332651.png?lm=4711","true","3","true","2026-09-07T18:57:27.824Z","true","2027-12-31T00:00:00.000Z","","true","true","2006-05-09T00:00:00.000Z","20","true","2026-09-08T13:43:47.853Z","2026-09-08T13:43:47.918Z","true","6","100.0","","D"
"cmtr8zqtu002vv7yn60ecc1p0","Dilshod Akhmadaliev","427878","https://www.transfermarkt.com/dilshod-akhmadaliev/profil/spieler/427878","true","Olmaliq","31216","Uzbekistan Super League","UZ1","Defender - Right-Back","UNKNOWN","[""Right Midfield""]","true","LEFT","true","","false","0","false","","false","2026-12-31T00:00:00.000Z","","true","true","1994-11-02T00:00:00.000Z","","true","","","false","4","66.7","PHOTO|SPORTING","C"
"cmtr8zqvs003sv7yn22e8urx2","Dilshod Komilov","661080","https://www.transfermarkt.com/dilshod-komilov/profil/spieler/661080","true","Navbahor","15310","Uzbekistan Super League","UZ1","Defender - Centre-Back","UNKNOWN","[""Left-Back"",""Right-Back""]","true","LEFT","true","","false","0","false","","false","2026-12-31T00:00:00.000Z","","true","true","1999-05-16T00:00:00.000Z","","true","","","false","4","66.7","PHOTO|SPORTING","C"
"cmtr8zqxa004pv7ynmzlqz39k","Dilshod Misraliev","1341818","https://www.transfermarkt.com/dilshod-misraliev/profil/spieler/1341818","true","Sogdiana","35157","Uzbekistan Super League","UZ1","","UNKNOWN","","false","UNKNOWN","false","","false","2","true","2026-09-07T19:08:28.815Z","true","","","false","true","","","false","","","false","2","33.3","ROLE|FOOT|PHOTO|CONTRACT","A"
"cmtr8zqnz0014v7yn8u6pwmm1","Dilshod Murtozoev","1079572","https://www.transfermarkt.com/dilshod-murtozoev/profil/spieler/1079572","true","Nasaf Qarshi","20591","Uzbekistan Super League","UZ1","Midfield - Left Midfield","WINGER","[""Left-Back"",""Left Winger""]","true","UNKNOWN","false","https://img.a.transfermarkt.technology/portrait/header/1079572-1743417249.png?lm=4711","true","2","true","2026-09-07T18:57:17.470Z","true","2028-12-31T00:00:00.000Z","","true","true","2006-09-02T00:00:00.000Z","20","true","2026-09-08T13:46:51.665Z","2026-09-08T13:46:51.733Z","true","5","83.3","FOOT","C"
"cmtr8zql5000hv7yny2vrki3y","Dilshod Saitov","596250","https://www.transfermarkt.com/dilshod-saitov/profil/spieler/596250","true","Pakhtakor Tashkent","3718","Uzbekistan Super League","UZ1","Defender - Right-Back","FB","[""Central Midfield"",""Right Midfield""]","true","RIGHT","true","https://img.a.transfermarkt.technology/portrait/header/596250-1745332570.png?lm=4711","true","0","false","","false","2027-12-31T00:00:00.000Z","","true","true","1999-02-02T00:00:00.000Z","27","true","2026-09-08T13:43:41.217Z","2026-09-08T13:43:41.329Z","true","5","83.3","SPORTING","C"
"cmtr8zqzd005xv7yn58ckatr4","Dilshod Yuldoshev","933455","https://www.transfermarkt.com/dilshod-yuldoshev/profil/spieler/933455","true","Surkhon","65036","Uzbekistan Super League","UZ1","Goalkeeper","GK","","true","UNKNOWN","false","https://img.a.transfermarkt.technology/portrait/header/933455-1745336885.png?lm=4711","true","0","false","","false","2026-12-31T00:00:00.000Z","","true","true","2001-07-28T00:00:00.000Z","25","true","2026-09-09T01:54:21.521Z","2026-09-09T01:54:21.615Z","true","4","66.7","FOOT|SPORTING","C"
"cmtr8zqvn003pv7ynlhbcwwxk","Diyor Kholmatov","704546","https://www.transfermarkt.com/diyor-kholmatov/profil/spieler/704546","true","Navbahor","15310","Uzbekistan Super League","UZ1","Midfield - Attacking Midfield","UNKNOWN","[""Central Midfield"",""Left Winger""]","true","RIGHT","true","","false","0","false","","false","2026-12-31T00:00:00.000Z","","true","true","2002-07-22T00:00:00.000Z","","true","","","false","4","66.7","PHOTO|SPORTING","C"
"cmtr8zr4q008hv7ynbpotgdgc","Diyor Ortikboev","988921","https://www.transfermarkt.com/diyor-ortikboev/profil/spieler/988921","true","Xorazm FС","38976","Uzbekistan Super League","UZ1","Defender - Centre-Back","CB","[""Defensive Midfield"",""Left-Back""]","true","LEFT","true","https://img.a.transfermarkt.technology/portrait/header/988921-1726294133.png?lm=4711","true","0","false","","false","2027-12-31T00:00:00.000Z","","true","true","2003-01-06T00:00:00.000Z","23","true","2026-09-09T01:54:27.208Z","2026-09-09T01:54:27.294Z","true","5","83.3","SPORTING","C"
"cmtr8zqxz0053v7ynzdhb2od7","Diyor Rakhmatilloev","1122102","https://www.transfermarkt.com/diyor-rakhmatilloev/profil/spieler/1122102","true","Qizilqum","20115","Uzbekistan Super League","UZ1","","MF","","false","UNKNOWN","false","","false","2","true","2026-09-07T18:58:48.139Z","true","2027-12-31T00:00:00.000Z","","true","true","","","false","","","false","3","50.0","ROLE|FOOT|PHOTO","A"
"cmtr8zqze005yv7yn4gtm7qkv","Diyor Ramazonov","630016","https://www.transfermarkt.com/diyor-ramazonov/profil/spieler/630016","true","Surkhon","65036","Uzbekistan Super League","UZ1","Midfield - Defensive Midfield","DM","[""Central Midfield""]","true","UNKNOWN","false","https://img.a.transfermarkt.technology/portrait/header/630016-1726408750.png?lm=4711","true","0","false","","false","2026-12-31T00:00:00.000Z","","true","true","2001-06-05T00:00:00.000Z","25","true","2026-09-09T01:54:32.339Z","2026-09-09T01:54:32.431Z","true","4","66.7","FOOT|SPORTING","C"
"cmtr8zqnr0012v7yn3wtb2klh","Diyorbek Abdunazarov","1347132","https://www.transfermarkt.com/diyorbek-abdunazarov/profil/spieler/1347132","true","Nasaf Qarshi","20591","Uzbekistan Super League","UZ1","Defender - Centre-Back","CB","[""Right-Back""]","true","UNKNOWN","false","https://img.a.transfermarkt.technology/portrait/header/1347132-1743416996.png?lm=4711","true","2","true","2026-09-07T19:08:34.152Z","true","2027-12-31T00:00:00.000Z","","true","true","2005-02-22T00:00:00.000Z","21","true","2026-09-08T13:46:35.760Z","2026-09-08T13:46:36.281Z","true","5","83.3","FOOT","C"
"cmtr8zr7o00a5v7yn9zw6t9tu","Diyorzhon Turopov","274557","https://www.transfermarkt.com/diyorzhon-turopov/profil/spieler/274557","true","Loko Tashkent","15309","Uzbekistan Super League","UZ1","Midfield - Attacking Midfield","AM","[""Left Winger"",""Right Winger""]","true","LEFT","true","https://img.a.transfermarkt.technology/portrait/header/274557-1726389301.png?lm=4711","true","0","false","","false","2026-12-31T00:00:00.000Z","","true","true","1994-07-09T00:00:00.000Z","32","true","2026-09-08T23:26:06.067Z","","true","5","83.3","SPORTING","C"
"cmtr8zqrq0023v7ynd9oj27ym","Dmitriy Pletnev","343870","https://www.transfermarkt.com/dmitriy-pletnev/profil/spieler/343870","true","Bunyodkor","19401","Uzbekistan Super League","UZ1","Midfield - Attacking Midfield","AM","[""Left Winger"",""Right Winger""]","true","RIGHT","true","https://img.a.transfermarkt.technology/portrait/header/343870-1745337371.png?lm=4711","true","0","false","","false","2026-12-31T00:00:00.000Z","","true","true","1998-01-16T00:00:00.000Z","28","true","2026-09-08T13:51:05.610Z","2026-09-08T13:51:05.666Z","true","5","83.3","SPORTING","C"
"cmtr8zr6e009dv7yn88o1j0f6","Dominik Begic","570429","https://www.transfermarkt.com/dominik-begic/profil/spieler/570429","true","FC Buxoro","20151","Uzbekistan Super League","UZ1","Attack - Centre-Forward","ST","[""Right Winger""]","true","RIGHT","true","https://img.a.transfermarkt.technology/portrait/header/570429-1745409420.png?lm=4711","true","0","false","","false","2026-12-31T00:00:00.000Z","","true","true","1997-08-03T00:00:00.000Z","29","true","2026-09-09T01:54:37.834Z","2026-09-09T01:54:37.927Z","true","5","83.3","SPORTING","C"
"cmtr8zr0o006ov7ynzl5bdjzf","Doniyor Abdumannopov","661061","https://www.transfermarkt.com/doniyor-abdumannopov/profil/spieler/661061","true","FC Andijon","20099","Uzbekistan Super League","UZ1","Attack - Right Winger","WINGER","[""Attacking Midfield"",""Left Winger""]","true","RIGHT","true","https://img.a.transfermarkt.technology/portrait/header/661061-1745399505.png?lm=4711","true","0","false","","false","2026-12-31T00:00:00.000Z","","true","true","2000-10-12T00:00:00.000Z","25","true","2026-09-09T01:54:43.498Z","2026-09-09T01:54:43.592Z","true","5","83.3","SPORTING","C"
"cmtr8zr3x0080v7ynnv22ynn9","Doniyor Narzullaev","431914","https://www.transfermarkt.com/doniyor-narzullaev/profil/spieler/431914","true","Mash'al","13649","Uzbekistan Super League","UZ1","Attack - Right Winger","WINGER","[""Attacking Midfield"",""Left Winger""]","true","RIGHT","true","https://img.a.transfermarkt.technology/portrait/header/431914-1745328269.png?lm=4711","true","0","false","","false","2026-12-31T00:00:00.000Z","","true","true","1995-04-11T00:00:00.000Z","31","true","2026-09-09T01:54:47.877Z","2026-09-09T01:54:47.970Z","true","5","83.3","SPORTING","C"
"cmtr8zr3f007qv7ynss06vntu","Doston Tukhtaboev","745388","https://www.transfermarkt.com/doston-tukhtaboev/profil/spieler/745388","true","Mash'al","13649","Uzbekistan Super League","UZ1","Goalkeeper","GK","","true","UNKNOWN","false","https://img.a.transfermarkt.technology/portrait/header/745388-1745406609.png?lm=4711","true","0","false","","false","2026-12-31T00:00:00.000Z","","true","true","1996-05-04T00:00:00.000Z","30","true","2026-09-09T01:54:54.089Z","2026-09-09T01:54:54.203Z","true","4","66.7","FOOT|SPORTING","C"
"cmtr8zqyn005iv7ynd1ciq5wy","Doston Tursunov","1209191","https://www.transfermarkt.com/doston-tursunov/profil/spieler/1209191","true","Qizilqum","20115","Uzbekistan Super League","UZ1","Defender - Centre-Back","CB","","true","UNKNOWN","false","https://img.a.transfermarkt.technology/portrait/header/1209191-1745405893.png?lm=4711","true","0","false","2026-09-07T19:06:41.977Z","false","","","false","true","2004-10-08T00:00:00.000Z","21","true","2026-09-09T01:54:58.970Z","2026-09-09T01:54:59.062Z","true","3","50.0","FOOT|SPORTING|CONTRACT","B"
"cmtr8zqk60004v7yngepi6r3h","Dostonbek Khamdamov","294502","https://www.transfermarkt.com/dostonbek-khamdamov/profil/spieler/294502","true","Pakhtakor Tashkent","3718","Uzbekistan Super League","UZ1","Attack - Right Winger","WINGER","[""Left Winger"",""Attacking Midfield""]","true","BOTH","false","https://img.a.transfermarkt.technology/portrait/header/294502-1745333041.png?lm=4711","true","0","false","","false","2026-12-31T00:00:00.000Z","","true","true","1996-07-24T00:00:00.000Z","30","true","2026-09-08T13:42:14.211Z","2026-09-08T13:42:14.273Z","true","4","66.7","FOOT|SPORTING","C"
"cmtr8zqyo005jv7yntuszdlww","Dostonbek Tursunov","661764","https://www.transfermarkt.com/dostonbek-tursunov/profil/spieler/661764","true","Surkhon","65036","Uzbekistan Super League","UZ1","Midfield - Right Midfield","WINGER","[""Left-Back"",""Right-Back""]","true","BOTH","false","https://img.a.transfermarkt.technology/portrait/header/661764-1745336955.png?lm=4711","true","0","false","","false","2026-12-31T00:00:00.000Z","","true","true","2001-01-03T00:00:00.000Z","25","true","2026-09-09T01:55:04.205Z","2026-09-09T01:55:04.292Z","true","4","66.7","FOOT|SPORTING","C"
"cmtr8zr0r006qv7ynwaxpsrgp","Dragan Ceran","35976","https://www.transfermarkt.com/dragan-ceran/profil/spieler/35976","true","FC Andijon","20099","Uzbekistan Super League","UZ1","Attack - Centre-Forward","ST","[""Second Striker""]","true","LEFT","true","https://img.a.transfermarkt.technology/portrait/header/35976-1743417536.png?lm=4711","true","0","false","","false","2026-12-31T00:00:00.000Z","","true","true","1987-10-06T00:00:00.000Z","38","true","2026-09-09T01:55:09.322Z","2026-09-09T01:55:09.402Z","true","5","83.3","SPORTING","C"
"cmtr8zr32007kv7yn72o3cxal","Drago Bumbar","377846","https://www.transfermarkt.com/drago-bumbar/profil/spieler/377846","true","Mash'al","13649","Uzbekistan Super League","UZ1","Defender - Centre-Back","CB","[""Right-Back""]","true","RIGHT","true","https://img.a.transfermarkt.technology/portrait/header/377846-1784721860.png?lm=4711","true","0","false","","false","2026-12-31T00:00:00.000Z","","true","true","1997-11-10T00:00:00.000Z","28","true","2026-09-09T01:55:13.898Z","2026-09-09T01:55:13.983Z","true","5","83.3","SPORTING","C"
"cmtr8zqxb004qv7ynfyg63hud","Dzenan Zajmovic","278769","https://www.transfermarkt.com/dzenan-zajmovic/profil/spieler/278769","true","Sogdiana","35157","Uzbekistan Super League","UZ1","Attack - Centre-Forward","ST","[""Left Winger"",""Right Winger""]","true","LEFT","true","https://img.a.transfermarkt.technology/portrait/header/278769-1692371450.png?lm=4711","true","0","false","","false","2026-12-31T00:00:00.000Z","","true","true","1994-11-11T00:00:00.000Z","31","true","2026-09-09T01:55:19.458Z","2026-09-09T01:55:19.550Z","true","5","83.3","SPORTING","C"
"cmtr8zqyz005ov7ynvka01o3q","Dzhamaldin Khodzhaniyazov","262718","https://www.transfermarkt.com/dzhamaldin-khodzhaniyazov/profil/spieler/262718","true","Surkhon","65036","Uzbekistan Super League","UZ1","Defender - Centre-Back","CB","[""Left-Back"",""Defensive Midfield""]","true","LEFT","true","https://img.a.transfermarkt.technology/portrait/header/262718-1745337026.png?lm=4711","true","0","false","","false","2027-12-31T00:00:00.000Z","","true","true","1996-07-18T00:00:00.000Z","30","true","2026-09-09T01:55:25.189Z","2026-09-09T01:55:25.273Z","true","5","83.3","SPORTING","C"
"cmtr8zqqe001pv7ynby6l4vjg","Edem Nemanov","989032","https://www.transfermarkt.com/edem-nemanov/profil/spieler/989032","true","Dinamo","15300","Uzbekistan Super League","UZ1","Goalkeeper","GK","","true","UNKNOWN","false","https://img.a.transfermarkt.technology/portrait/header/989032-1745338869.png?lm=4711","true","0","false","","false","2026-12-31T00:00:00.000Z","","true","true","2003-12-25T00:00:00.000Z","22","true","2026-09-08T13:49:22.465Z","2026-09-08T13:49:22.611Z","true","4","66.7","FOOT|SPORTING","C"
"cmtr8zqy20055v7ynip2rqfbn","Elbek Otakulov","848899","https://www.transfermarkt.com/elbek-otakulov/profil/spieler/848899","true","Qizilqum","20115","Uzbekistan Super League","UZ1","","UNKNOWN","","false","UNKNOWN","false","","false","0","false","","false","","","false","true","","","false","","","false","1","16.7","ROLE|FOOT|PHOTO|SPORTING|CONTRACT","A"
"cmtr8zr31007jv7ynmnxqdjy1","Elbek Yulchiev","1256837","https://www.transfermarkt.com/elbek-yulchiev/profil/spieler/1256837","true","Kokand 1912","53299","Uzbekistan Super League","UZ1","","UNKNOWN","","false","UNKNOWN","false","","false","1","true","2026-09-07T19:07:18.268Z","true","","","false","true","","","false","","","false","2","33.3","ROLE|FOOT|PHOTO|CONTRACT","A"
"cmtr8zr0f006iv7ynlwabfh61","Eldor Adkhamov","519899","https://www.transfermarkt.com/eldor-adkhamov/profil/spieler/519899","true","FC Andijon","20099","Uzbekistan Super League","UZ1","","GK","","false","UNKNOWN","false","","false","0","false","","false","","","false","true","","","false","","","false","1","16.7","ROLE|FOOT|PHOTO|SPORTING|CONTRACT","A"
"cmtr8zqux003dv7ynq93vt92l","Eldorbek Begimov","630042","https://www.transfermarkt.com/eldorbek-begimov/profil/spieler/630042","true","Olmaliq","31216","Uzbekistan Super League","UZ1","Defender - Right-Back","UNKNOWN","[""Left-Back""]","true","UNKNOWN","false","","false","0","false","","false","","","false","true","2001-01-29T00:00:00.000Z","","true","","","false","2","33.3","FOOT|PHOTO|SPORTING|CONTRACT","A"
"cmtr8zr52008pv7yntryhntpm","Elzio Lohan","810626","https://www.transfermarkt.com/elzio-lohan/profil/spieler/810626","true","Xorazm FС","38976","Uzbekistan Super League","UZ1","","UNKNOWN","","false","UNKNOWN","false","","false","0","false","","false","","","false","true","","","false","","","false","1","16.7","ROLE|FOOT|PHOTO|SPORTING|CONTRACT","A"
"cmtr8zr3l007tv7ynkjco0cgn","Ergash Ismoilov","493262","https://www.transfermarkt.com/ergash-ismoilov/profil/spieler/493262","true","Mash'al","13649","Uzbekistan Super League","UZ1","","UNKNOWN","","false","UNKNOWN","false","","false","0","false","","false","","","false","true","","","false","","","false","1","16.7","ROLE|FOOT|PHOTO|SPORTING|CONTRACT","A"
"cmtr8zqsp002iv7ynbnhvs2tf","Fakhriddin Mukhammadov","989029","https://www.transfermarkt.com/fakhriddin-mukhammadov/profil/spieler/989029","true","Bunyodkor","19401","Uzbekistan Super League","UZ1","Midfield - Attacking Midfield","UNKNOWN","","true","UNKNOWN","false","","false","0","false","","false","2027-12-31T00:00:00.000Z","","true","true","2004-09-30T00:00:00.000Z","","true","","","false","3","50.0","FOOT|PHOTO|SPORTING","A"
"cmtr8zqy10054v7yn3vntr9x8","Farkhod Rakhmatov","883722","https://www.transfermarkt.com/farkhod-rakhmatov/profil/spieler/883722","true","Qizilqum","20115","Uzbekistan Super League","UZ1","","GK","","false","UNKNOWN","false","","false","0","false","","false","","","false","true","","","false","","","false","1","16.7","ROLE|FOOT|PHOTO|SPORTING|CONTRACT","A"
"cmtr8zr2k007av7ynkp8xhjii","Farkhod Sokhibzhonov","661066","https://www.transfermarkt.com/farkhod-sokhibzhonov/profil/spieler/661066","true","Kokand 1912","53299","Uzbekistan Super League","UZ1","","UNKNOWN","","false","UNKNOWN","false","","false","0","false","","false","","","false","true","","","false","","","false","1","16.7","ROLE|FOOT|PHOTO|SPORTING|CONTRACT","A"
"cmtr8zqyk005gv7ynsw852ldy","Farrukh Juraev","660296","https://www.transfermarkt.com/farrukh-juraev/profil/spieler/660296","true","Qizilqum","20115","Uzbekistan Super League","UZ1","","UNKNOWN","","false","UNKNOWN","false","","false","0","false","","false","","","false","true","","","false","","","false","1","16.7","ROLE|FOOT|PHOTO|SPORTING|CONTRACT","A"
"cmtqan4ad001m5rynvdgt0hp4","Farrukh Sayfiev","212499","https://www.transfermarkt.com/farrukh-sayfiev/profil/spieler/212499","true","Neftchi","13306","Uzbekistan Super League","UZ1","Defender - Left-Back","FB","[""Left Midfield"",""Right-Back""]","true","BOTH","false","https://img.a.transfermarkt.technology/portrait/header/212499-1745331595.png?lm=4711","true","0","false","","false","2026-12-31T00:00:00.000Z","","true","true","1991-01-17T00:00:00.000Z","35","true","2026-09-08T13:40:56.630Z","2026-09-08T13:40:57.054Z","true","4","66.7","FOOT|SPORTING","C"
"cmtr8zr4h008cv7ynhg8yuuuk","Farrukh Toshpulatov","1405283","https://www.transfermarkt.com/farrukh-toshpulatov/profil/spieler/1405283","true","Mash'al","13649","Uzbekistan Super League","UZ1","","UNKNOWN","","false","UNKNOWN","false","","false","0","false","","false","","","false","true","","","false","","","false","1","16.7","ROLE|FOOT|PHOTO|SPORTING|CONTRACT","A"
"cmtr8zqzh0060v7ynkc4u0uth","Farrukhjon Kodirov","1206135","https://www.transfermarkt.com/farrukhjon-kodirov/profil/spieler/1206135","true","Surkhon","65036","Uzbekistan Super League","UZ1","","UNKNOWN","","false","UNKNOWN","false","","false","2","true","2026-09-07T19:06:31.224Z","true","","","false","true","","","false","","","false","2","33.3","ROLE|FOOT|PHOTO|CONTRACT","A"
"cmtr8zr470086v7yn6y8h9spl","Farrukhzhon Ibrokhimov","518820","https://www.transfermarkt.com/farrukhzhon-ibrokhimov/profil/spieler/518820","true","Mash'al","13649","Uzbekistan Super League","UZ1","","UNKNOWN","","false","UNKNOWN","false","","false","0","false","","false","","","false","true","","","false","","","false","1","16.7","ROLE|FOOT|PHOTO|SPORTING|CONTRACT","A"
"cmtr8zqy50057v7ync7yu5dt3","Fayzullo Jumankuziev","820017","https://www.transfermarkt.com/fayzullo-jumankuziev/profil/spieler/820017","true","Qizilqum","20115","Uzbekistan Super League","UZ1","","FW","","false","UNKNOWN","false","","false","0","false","","false","","","false","true","","","false","","","false","1","16.7","ROLE|FOOT|PHOTO|SPORTING|CONTRACT","A"
"cmtqan4am001u5ryngahv947e","Fayzullo Nurmukhammadov","1004452","https://www.transfermarkt.com/fayzullo-nurmukhammadov/profil/spieler/1004452","true","Neftchi","13306","Uzbekistan Super League","UZ1","Defender - Centre-Back","CB","","true","UNKNOWN","false","https://img.a.transfermarkt.technology/portrait/header/default.jpg?lm=4711","true","1","true","2026-09-07T18:55:17.184Z","true","2026-12-31T00:00:00.000Z","","true","true","2005-02-27T00:00:00.000Z","21","true","2026-09-08T13:41:30.452Z","2026-09-08T13:41:32.521Z","true","5","83.3","FOOT","C"
"cmtr8zqs10028v7ynepgi694j","Federico Botti","548511","https://www.transfermarkt.com/federico-botti/profil/spieler/548511","true","Bunyodkor","19401","Uzbekistan Super League","UZ1","Goalkeeper","GK","","true","UNKNOWN","false","","false","1","true","2026-09-07T18:52:57.756Z","true","2026-12-31T00:00:00.000Z","","true","true","2002-06-20T00:00:00.000Z","","true","","","false","4","66.7","FOOT|PHOTO","C"
"cmtr8zqwm004av7yn1n5i0781","Filip Ivanovic","315092","https://www.transfermarkt.com/filip-ivanovic/profil/spieler/315092","true","Sogdiana","35157","Uzbekistan Super League","UZ1","","UNKNOWN","","false","UNKNOWN","false","","false","0","false","","false","","","false","true","","","false","","","false","1","16.7","ROLE|FOOT|PHOTO|SPORTING|CONTRACT","A"
"cmtr8zqpb001fv7ynsia2scy3","Firdavs Abdurakhmonov","1332994","https://www.transfermarkt.com/firdavs-abdurakhmonov/profil/spieler/1332994","true","Dinamo","15300","Uzbekistan Super League","UZ1","Attack - Centre-Forward","ST","","true","UNKNOWN","false","https://img.a.transfermarkt.technology/portrait/header/1332994-1745339867.png?lm=4711","true","2","true","2026-09-07T19:08:24.029Z","true","2027-12-31T00:00:00.000Z","","true","true","2005-08-21T00:00:00.000Z","21","true","2026-09-08T13:48:14.768Z","2026-09-08T13:48:14.838Z","true","5","83.3","FOOT","C"
"cmtr8zqki0009v7yntdwa50se","Flamarion","465858","https://www.transfermarkt.com/flamarion/profil/spieler/465858","true","Pakhtakor Tashkent","3718","Uzbekistan Super League","UZ1","Attack - Second Striker","ST","[""Left Winger"",""Right Winger""]","true","BOTH","false","https://img.a.transfermarkt.technology/portrait/header/465858-1745333072.png?lm=4711","true","0","false","","false","2026-12-31T00:00:00.000Z","","true","true","1996-07-30T00:00:00.000Z","30","true","2026-09-08T13:42:44.157Z","2026-09-08T13:42:44.237Z","true","4","66.7","FOOT|SPORTING","C"
