playerId,currentName,tmPlayerId,tmUrl,careerStatus,confirmedFreeAgent,currentClub,currentClubTmId,currentCompetition,currentCompetitionTmId,mainPosition,positionGroup,birthDate,age,nationalities,marketValueEur,contractExpires,portraitPresent,preferredFoot,representationStatus,seedKey,sourceName,sourceClub,sourcePosition,sourceSeason,sourceUrl,canonicalName,resolvedTmPlayerId,resolvedTmProfileUrl,researchStatus,confidence,evidenceNote,alternativeCandidates,suggestedAction
cmtr671ed008l33ynzw653yth,Mashkhyrbek Abdusoliev,seed:UZ1-2026-NASAFQAR-010,seed://uz1/UZ1-2026-NASAFQAR-010,UNKNOWN,False,,,,,UNKNOWN,DF,,,[],,,False,UNKNOWN,UNKNOWN,UZ1-2026-NASAFQAR-010,Mashkhyrbek Abdusoliev,Nasaf Qarshi,DF,2026,,Mashkhurbek Abdisoliev,1423085,https://www.transfermarkt.com/-/profil/spieler/1423085,TM_ID_VERIFIED,HIGH,Transliteration; numeric TM identity matched.,,SAFE_IDENTITY_RESOLUTION
cmtr671cy005f33ynha4c0bfo,Mihailo Jovanovic,seed:UZ1-2026-DINAMOSA-007,seed://uz1/UZ1-2026-DINAMOSA-007,UNKNOWN,False,,,,,UNKNOWN,DF,,,[],,,False,UNKNOWN,UNKNOWN,UZ1-2026-DINAMOSA-007,Mihailo Jovanovic,Dinamo Samarkand,DF,2026,,Mihailo Jovanovic,132259,https://www.transfermarkt.com/-/profil/spieler/132259,TM_ID_VERIFIED,HIGH,Numeric TM identity matched to seed context.,,SAFE_IDENTITY_RESOLUTION
cmtr671cn004l33ynp76xme9o,Miraziz Jalolov,seed:UZ1-2026-BUNYODKO-029,seed://uz1/UZ1-2026-BUNYODKO-029,UNKNOWN,False,,,,,UNKNOWN,FW,,,[],,,False,UNKNOWN,UNKNOWN,UZ1-2026-BUNYODKO-029,Miraziz Jalolov,Bunyodkor Tashkent,FW,2026,,Miraziz Jalolov,84784,https://www.transfermarkt.com/-/profil/spieler/84784,TM_ID_VERIFIED,HIGH,Exact identity; numeric TM ID verified.,,SAFE_IDENTITY_RESOLUTION
cmtr671gh00cf33yng70ue6xm,Mirjalol Abdurahimov,seed:UZ1-2026-NEFTCHIF-009,seed://uz1/UZ1-2026-NEFTCHIF-009,UNKNOWN,False,,,,,UNKNOWN,DF,,,[],,,False,UNKNOWN,UNKNOWN,UZ1-2026-NEFTCHIF-009,Mirjalol Abdurahimov,Neftchi Fergana,DF,2026,,Mirjalol Abdurahimov,,,IDENTITY_VERIFIED_NO_TM_ID,HIGH,"PFL/official Neftchi: #97 defender, DOB 16/05/2006; no safe numeric TM ID surfaced.",,KEEP_SEED_OR_STORE_EXTERNAL_IDENTITY; DO_NOT_INVENT_TM_ID
cmtr671b0001t33ynf7wkhukg,Mirzakamol Kamalov,seed:UZ1-2026-ANDIJON-006,seed://uz1/UZ1-2026-ANDIJON-006,UNKNOWN,False,,,,,UNKNOWN,MF,,,[],,,False,UNKNOWN,UNKNOWN,UZ1-2026-ANDIJON-006,Mirzakamol Kamalov,Andijon,MF,2026,,Mirzakamol Kamolov,212486,https://www.transfermarkt.com/-/profil/spieler/212486,TM_ID_VERIFIED,HIGH,Vowel variant; numeric TM identity verified.,,SAFE_IDENTITY_RESOLUTION
cmtr671cf004733ynaz18csaf,Mirzokhid Gofurov,seed:UZ1-2026-BUNYODKO-021,seed://uz1/UZ1-2026-BUNYODKO-021,UNKNOWN,False,,,,,UNKNOWN,MF,,,[],,,False,UNKNOWN,UNKNOWN,UZ1-2026-BUNYODKO-021,Mirzokhid Gofurov,Bunyodkor Tashkent,MF,2026,,Mirzokhid Gofurov,358097,https://www.transfermarkt.com/-/profil/spieler/358097,TM_ID_VERIFIED,HIGH,Verified in the prior web pass / user-verified mapping.,,SAFE_IDENTITY_RESOLUTION
cmtr671e6008133yn22191eet,Muiddin Mamazulunov,seed:UZ1-2026-MASHALMU-026,seed://uz1/UZ1-2026-MASHALMU-026,UNKNOWN,False,,,,,UNKNOWN,FW,,,[],,,False,UNKNOWN,UNKNOWN,UZ1-2026-MASHALMU-026,Muiddin Mamazulunov,Mashal Muborak,FW,2026,,Muydin Mamazulumov,485420,https://www.transfermarkt.com/-/profil/spieler/485420,TM_ID_VERIFIED,HIGH,Transliteration/typo correction; numeric TM identity verified.,,SAFE_IDENTITY_RESOLUTION
cmtr671kl00mb33yny139prou,Mukhammadzhon Razhabboev,seed:UZ1-2026-XORAZMUR-008,seed://uz1/UZ1-2026-XORAZMUR-008,UNKNOWN,False,,,,,UNKNOWN,FW,,,[],,,False,UNKNOWN,UNKNOWN,UZ1-2026-XORAZMUR-008,Mukhammadzhon Razhabboev,Xorazm Urganch,FW,2026,,Mukhammadzhon Razhabboev,,,IDENTITY_VERIFIED_NO_TM_ID,HIGH,"Identity appears in Transfermarkt Xorazm history (#40), but numeric ID not exposed by search; historical TM status conflicts with current 2026 evidence.",,KEEP_SEED_OR_STORE_EXTERNAL_IDENTITY; DO_NOT_INVENT_TM_ID
cmtr671e5007z33yn6sxd3yhk,Mukhriddin Shamsiddinov,seed:UZ1-2026-MASHALMU-025,seed://uz1/UZ1-2026-MASHALMU-025,UNKNOWN,False,,,,,UNKNOWN,FW,,,[],,,False,UNKNOWN,UNKNOWN,UZ1-2026-MASHALMU-025,Mukhriddin Shamsiddinov,Mashal Muborak,FW,2026,,Mukhriddin Shamsiddinov,745382,https://www.transfermarkt.com/-/profil/spieler/745382,TM_ID_VERIFIED,HIGH,Verified in the prior web pass / user-verified mapping.,,SAFE_IDENTITY_RESOLUTION
cmtr671kd00lv33ynda3zbdld,Mukhriddin Zoirov,seed:UZ1-2026-LOKOMOTI-050,seed://uz1/UZ1-2026-LOKOMOTI-050,UNKNOWN,False,,,,,UNKNOWN,FW,,,[],200000.0,2026-12-31,False,UNKNOWN,UNKNOWN,UZ1-2026-LOKOMOTI-050,Mukhriddin Zoirov,Lokomotiv Tashkent,FW,2026,,Mukhriddin Zoirov,660023,https://www.transfermarkt.com/-/profil/spieler/660023,TM_ID_VERIFIED,HIGH,Verified in the prior web pass / user-verified mapping.,,SAFE_IDENTITY_RESOLUTION
cmtr671ad000t33ynvy9g2068,Murat Ermatov,seed:UZ1-2026-AGMK-015,seed://uz1/UZ1-2026-AGMK-015,UNKNOWN,False,,,,,UNKNOWN,MF,,,[],,,False,UNKNOWN,UNKNOWN,UZ1-2026-AGMK-015,Murat Ermatov,AGMK,MF,2026,,Murod Ermatov,993105,https://www.transfermarkt.com/-/profil/spieler/993105,TM_ID_VERIFIED,HIGH,Name variant; numeric TM identity verified.,,SAFE_IDENTITY_RESOLUTION
cmtr671by003333yn6dhb4a3b,Murotjon Zukhurov,seed:UZ1-2026-BUNYODKO-001,seed://uz1/UZ1-2026-BUNYODKO-001,UNKNOWN,False,,,,,Goalkeeper,GK,,,[],,,False,UNKNOWN,UNKNOWN,UZ1-2026-BUNYODKO-001,Murotjon Zukhurov,Bunyodkor Tashkent,GK,2026,,Murotjon Zukhurov,88715,https://www.transfermarkt.com/-/profil/spieler/88715,TM_ID_VERIFIED,HIGH,Verified in the prior web pass / user-verified mapping.,,SAFE_IDENTITY_RESOLUTION
cmtr671ia00g333yn0hr8qams,Muzaffar Abdullayev,seed:UZ1-2026-KOKAND19-005,seed://uz1/UZ1-2026-KOKAND19-005,UNKNOWN,False,,,,,Goalkeeper,GK,,,[],,,False,UNKNOWN,UNKNOWN,UZ1-2026-KOKAND19-005,Muzaffar Abdullayev,Kokand 1912,GK,2026,,Muzaffar Abdullaev,493594,https://www.transfermarkt.com/-/profil/spieler/493594,TM_ID_VERIFIED,HIGH,Goalkeeper identity matched; numeric TM identity verified.,,SAFE_IDENTITY_RESOLUTION
cmtr671fo00bb33yn1ftb45mm,Muzaffar Muminov,seed:UZ1-2026-NAVBAHOR-021,seed://uz1/UZ1-2026-NAVBAHOR-021,UNKNOWN,False,,,,,UNKNOWN,MF,,,[],,,False,UNKNOWN,UNKNOWN,UZ1-2026-NAVBAHOR-021,Muzaffar Muminov,Navbahor Namangan,MF,2026,,Muzaffar Muminov,923156,https://www.transfermarkt.com/-/profil/spieler/923156,TM_ID_VERIFIED,HIGH,Verified in the prior web pass / user-verified mapping.,,SAFE_IDENTITY_RESOLUTION
cmtr671fz00bx33ynzvhajnyn,Navrozbek Iminjonov,seed:UZ1-2026-NAVBAHOR-032,seed://uz1/UZ1-2026-NAVBAHOR-032,UNKNOWN,False,,,,,UNKNOWN,FW,,,[],,,False,UNKNOWN,UNKNOWN,UZ1-2026-NAVBAHOR-032,Navrozbek Iminjonov,Navbahor Namangan,FW,2026,,Navruzbek Iminjonov,1119997,https://www.transfermarkt.com/-/profil/spieler/1119997,TM_ID_VERIFIED,HIGH,Verified in the prior web pass / user-verified mapping.,,SAFE_IDENTITY_RESOLUTION
cmtr671cx005d33yndnqmfhlh,Nodir Sanokulov,seed:UZ1-2026-DINAMOSA-006,seed://uz1/UZ1-2026-DINAMOSA-006,UNKNOWN,False,,,,,UNKNOWN,DF,,,[],,,False,UNKNOWN,UNKNOWN,UZ1-2026-DINAMOSA-006,Nodir Sanokulov,Dinamo Samarkand,DF,2026,,Nodir Sanakulov,217437,https://www.transfermarkt.com/-/profil/spieler/217437,TM_ID_VERIFIED,HIGH,Vowel/transliteration variant; numeric TM identity verified.,,SAFE_IDENTITY_RESOLUTION
cmtr671cr004x33yn92kz3vkd,Nordin Kamolov,seed:UZ1-2026-BUNYODKO-035,seed://uz1/UZ1-2026-BUNYODKO-035,UNKNOWN,False,,,,,UNKNOWN,FW,,,[],,,False,UNKNOWN,UNKNOWN,UZ1-2026-BUNYODKO-035,Nordin Kamolov,Bunyodkor Tashkent,FW,2026,,Nodir Kamolov,189625,https://www.transfermarkt.com/-/profil/spieler/189625,TM_ID_VERIFIED,HIGH,Name variant; numeric TM identity verified.,,SAFE_IDENTITY_RESOLUTION
cmtr671cg004933ynsvtfqh3c,Nuridin Xasanov,seed:UZ1-2026-BUNYODKO-022,seed://uz1/UZ1-2026-BUNYODKO-022,UNKNOWN,False,,,,,UNKNOWN,MF,,,[],,,False,UNKNOWN,UNKNOWN,UZ1-2026-BUNYODKO-022,Nuridin Xasanov,Bunyodkor Tashkent,MF,2026,,Nuriddin Khasanov,373685,https://www.transfermarkt.com/-/profil/spieler/373685,TM_ID_VERIFIED,HIGH,Transliteration; numeric TM identity verified.,,SAFE_IDENTITY_RESOLUTION
cmtr671fq00bf33yn539hwauc,Nurmuhammad Toshpulatov,seed:UZ1-2026-NAVBAHOR-023,seed://uz1/UZ1-2026-NAVBAHOR-023,UNKNOWN,False,,,,,UNKNOWN,MF,,,[],,,False,UNKNOWN,UNKNOWN,UZ1-2026-NAVBAHOR-023,Nurmuhammad Toshpulatov,Navbahor Namangan,MF,2026,,Nurmukhammad Toshpulatov,756907,https://www.transfermarkt.com/-/profil/spieler/756907,TM_ID_VERIFIED,HIGH,Transliteration; numeric TM identity verified.,,SAFE_IDENTITY_RESOLUTION
cmtr671c7003n33ynitct6qvr,Obid Djurabayev,seed:UZ1-2026-BUNYODKO-011,seed://uz1/UZ1-2026-BUNYODKO-011,UNKNOWN,False,,,,,UNKNOWN,DF,,,[],,,False,UNKNOWN,UNKNOWN,UZ1-2026-BUNYODKO-011,Obid Djurabayev,Bunyodkor Tashkent,DF,2026,,Obid Juraboev,358098,https://www.transfermarkt.com/-/profil/spieler/358098,TM_ID_VERIFIED,HIGH,Transliteration; numeric TM identity verified.,,SAFE_IDENTITY_RESOLUTION
cmtr671i200fj33ynx3evrwno,Olim Navkarov,seed:UZ1-2026-QIZILQUM-013,seed://uz1/UZ1-2026-QIZILQUM-013,UNKNOWN,False,,,,,UNKNOWN,FW,,,[],,,False,UNKNOWN,UNKNOWN,UZ1-2026-QIZILQUM-013,Olim Navkarov,Qizilqum Zarafshon,FW,2026,,Olim Novkarov,161730,https://www.transfermarkt.com/-/profil/spieler/161730,TM_ID_VERIFIED,HIGH,Verified in the prior web pass / user-verified mapping.,,SAFE_IDENTITY_RESOLUTION
cmtr671hp00eh33yn3c7jknn5,Saidumarkhon Saidnurullayev,seed:UZ1-2026-PAKHTAKO-024,seed://uz1/UZ1-2026-PAKHTAKO-024,UNKNOWN,False,,,,,UNKNOWN,FW,,,[],,,False,UNKNOWN,UNKNOWN,UZ1-2026-PAKHTAKO-024,Saidumarkhon Saidnurullayev,Pakhtakor Tashkent,FW,2026,,Saidumarkhon Saidnurullaev,1082390,https://www.transfermarkt.com/-/profil/spieler/1082390,TM_ID_VERIFIED,HIGH,Verified in the prior web pass / user-verified mapping.,,SAFE_IDENTITY_RESOLUTION
cmtr671c1003933yniw89xuto,Sakhob Jurayev,seed:UZ1-2026-BUNYODKO-004,seed://uz1/UZ1-2026-BUNYODKO-004,UNKNOWN,False,,,,,UNKNOWN,DF,,,[],,,False,UNKNOWN,UNKNOWN,UZ1-2026-BUNYODKO-004,Sakhob Jurayev,Bunyodkor Tashkent,DF,2026,,Sakhob Juraev,86719,https://www.transfermarkt.com/-/profil/spieler/86719,TM_ID_VERIFIED,HIGH,Verified in the prior web pass / user-verified mapping.,,SAFE_IDENTITY_RESOLUTION
cmtr671iu00hp33yns7uh1jze,Samandar Sindarov,seed:UZ1-2026-SOGDIANA-009,seed://uz1/UZ1-2026-SOGDIANA-009,UNKNOWN,False,,,,,UNKNOWN,DF,,,[],,,False,UNKNOWN,UNKNOWN,UZ1-2026-SOGDIANA-009,Samandar Sindarov,Sogdiana Jizzakh,DF,2026,,Samandar Sindorov,1165115,https://www.transfermarkt.com/-/profil/spieler/1165115,TM_ID_VERIFIED,HIGH,Single-vowel variant; numeric TM identity verified.,,SAFE_IDENTITY_RESOLUTION
cmtr671dy007h33ynwumm3a6a,Sanjar Zokirov,seed:UZ1-2026-MASHALMU-015,seed://uz1/UZ1-2026-MASHALMU-015,UNKNOWN,False,,,,,UNKNOWN,MF,,,[],,,False,UNKNOWN,UNKNOWN,UZ1-2026-MASHALMU-015,Sanjar Zokirov,Mashal Muborak,MF,2026,,Sanzhar Zokirov,776340,https://www.transfermarkt.com/-/profil/spieler/776340,TM_ID_VERIFIED,HIGH,j/zh transliteration; numeric TM identity verified.,,SAFE_IDENTITY_RESOLUTION
cmtr671jh00jb33ynjirk7khw,Sardor Kabuldzhanov,seed:UZ1-2026-LOKOMOTI-002,seed://uz1/UZ1-2026-LOKOMOTI-002,UNKNOWN,False,,,,,Goalkeeper,GK,,,[],,,False,UNKNOWN,UNKNOWN,UZ1-2026-LOKOMOTI-002,Sardor Kabuldzhanov,Lokomotiv Tashkent,GK,2026,,Sardor Kobuljanov,247770,https://www.transfermarkt.com/-/profil/spieler/247770,TM_ID_VERIFIED,HIGH,Transliteration; goalkeeper identity verified.,,SAFE_IDENTITY_RESOLUTION
cmtr671c3003f33ynixowtcx1,Sergei Simonenko,seed:UZ1-2026-BUNYODKO-007,seed://uz1/UZ1-2026-BUNYODKO-007,UNKNOWN,False,,,,,UNKNOWN,DF,,,[],,,False,UNKNOWN,UNKNOWN,UZ1-2026-BUNYODKO-007,Sergei Simonenko,Bunyodkor Tashkent,DF,2026,,Sergiy Symonenko,49024,https://www.transfermarkt.com/-/profil/spieler/49024,TM_ID_VERIFIED,HIGH,Ukrainian/Russian spelling variant; numeric TM identity verified.,,SAFE_IDENTITY_RESOLUTION
cmtr671h600dh33yn7l629f0y,Shahzod Azmiddinov,seed:UZ1-2026-PAKHTAKO-004,seed://uz1/UZ1-2026-PAKHTAKO-004,UNKNOWN,False,,,,,UNKNOWN,DF,,,[],,,False,UNKNOWN,UNKNOWN,UZ1-2026-PAKHTAKO-004,Shahzod Azmiddinov,Pakhtakor Tashkent,DF,2026,,Shakhzod Azmiddinov,661766,https://www.transfermarkt.com/-/profil/spieler/661766,TM_ID_VERIFIED,HIGH,kh transliteration; numeric TM identity verified.,,SAFE_IDENTITY_RESOLUTION
cmtr671ds006z33yn9h22yeku,Shakhboz Juraev,seed:UZ1-2026-MASHALMU-006,seed://uz1/UZ1-2026-MASHALMU-006,UNKNOWN,False,,,,,UNKNOWN,MF,,,[],,,False,UNKNOWN,UNKNOWN,UZ1-2026-MASHALMU-006,Shakhboz Juraev,Mashal Muborak,MF,2026,,Shakhboz Juraev,848894,https://www.transfermarkt.com/-/profil/spieler/848894,TM_ID_VERIFIED,HIGH,Verified in the prior web pass / user-verified mapping.,,SAFE_IDENTITY_RESOLUTION
cmtr671cq004t33yne68rms72,Shakzodbek Nurmatov,seed:UZ1-2026-BUNYODKO-033,seed://uz1/UZ1-2026-BUNYODKO-033,UNKNOWN,False,,,,,UNKNOWN,FW,,,[],,,False,UNKNOWN,UNKNOWN,UZ1-2026-BUNYODKO-033,Shakzodbek Nurmatov,Bunyodkor Tashkent,FW,2026,,Shakhzodbek Nurmatov,299317,https://www.transfermarkt.com/-/profil/spieler/299317,TM_ID_VERIFIED,HIGH,kh insertion; numeric TM identity verified.,,SAFE_IDENTITY_RESOLUTION
cmtr671jx00kh33ynxpdaa56d,Sherzodbek Karimov,seed:UZ1-2026-LOKOMOTI-025,seed://uz1/UZ1-2026-LOKOMOTI-025,UNKNOWN,False,,,,,UNKNOWN,MF,,,[],,,False,UNKNOWN,UNKNOWN,UZ1-2026-LOKOMOTI-025,Sherzodbek Karimov,Lokomotiv Tashkent,MF,2026,,Sherzod Karimov,127743,https://www.transfermarkt.com/-/profil/spieler/127743,TM_ID_VERIFIED,HIGH,Given-name shortening; numeric TM identity verified.,,SAFE_IDENTITY_RESOLUTION
cmtr671gx00cx33ynrb47oy3a,Shohruhbek Rahmonaliev,seed:UZ1-2026-NEFTCHIF-026,seed://uz1/UZ1-2026-NEFTCHIF-026,UNKNOWN,False,,,,,UNKNOWN,MF,,,[],,,False,UNKNOWN,UNKNOWN,UZ1-2026-NEFTCHIF-026,Shohruhbek Rahmonaliev,Neftchi Fergana,MF,2026,,Shokhrukhbek Rakhmonaliev,1146368,https://www.transfermarkt.com/-/profil/spieler/1146368,TM_ID_VERIFIED,HIGH,Transliteration; numeric TM identity verified.,,SAFE_IDENTITY_RESOLUTION
cmtr671i300fl33ynuvmmas1a,Shoxrux Norxonov,seed:UZ1-2026-QIZILQUM-014,seed://uz1/UZ1-2026-QIZILQUM-014,UNKNOWN,False,,,,,UNKNOWN,FW,,,[],,,False,UNKNOWN,UNKNOWN,UZ1-2026-QIZILQUM-014,Shoxrux Norxonov,Qizilqum Zarafshon,FW,2026,,Shokhruz Norkhonov,459554,https://www.transfermarkt.com/-/profil/spieler/459554,TM_ID_VERIFIED,HIGH,Transliteration; numeric TM identity verified.,,SAFE_IDENTITY_RESOLUTION
cmtr671ix00hz33yn6h9p63ua,Siroy Meliev,seed:UZ1-2026-SOGDIANA-015,seed://uz1/UZ1-2026-SOGDIANA-015,UNKNOWN,False,,,,,UNKNOWN,MF,,,[],,,False,UNKNOWN,UNKNOWN,UZ1-2026-SOGDIANA-015,Siroy Meliev,Sogdiana Jizzakh,MF,2026,,Sirozh Meliev,527938,https://www.transfermarkt.com/-/profil/spieler/527938,TM_ID_VERIFIED,HIGH,y/zh transliteration; numeric TM profile verified.,,SAFE_IDENTITY_RESOLUTION
cmtr671ah000v33ynfyqyk7cw,Sirozhiddin Bashriddinov,seed:UZ1-2026-AGMK-016,seed://uz1/UZ1-2026-AGMK-016,UNKNOWN,False,,,,,UNKNOWN,MF,,,[],,,False,UNKNOWN,UNKNOWN,UZ1-2026-AGMK-016,Sirozhiddin Bashriddinov,AGMK,MF,2026,,Sirozhiddin Bashriddinov,837419,https://www.transfermarkt.com/-/profil/spieler/837419,TM_ID_VERIFIED,HIGH,Verified in the prior web pass / user-verified mapping.,,SAFE_IDENTITY_RESOLUTION
cmtr671jm00jj33ynkds3d1k6,Sukhrobjon Sultanov,seed:UZ1-2026-LOKOMOTI-007,seed://uz1/UZ1-2026-LOKOMOTI-007,UNKNOWN,False,,,,,Goalkeeper,GK,,,[],,,False,UNKNOWN,UNKNOWN,UZ1-2026-LOKOMOTI-007,Sukhrobjon Sultanov,Lokomotiv Tashkent,GK,2026,,Sukhrob Sultonov,493731,https://www.transfermarkt.com/-/profil/spieler/493731,TM_ID_VERIFIED,HIGH,Name shortening/transliteration; numeric TM identity verified.,,SAFE_IDENTITY_RESOLUTION
cmtr671de006d33yn4eetik6r,Til Mavretic,seed:UZ1-2026-DINAMOSA-025,seed://uz1/UZ1-2026-DINAMOSA-025,UNKNOWN,False,,,,,UNKNOWN,FW,,,[],,,False,UNKNOWN,UNKNOWN,UZ1-2026-DINAMOSA-025,Til Mavretic,Dinamo Samarkand,FW,2026,,Til Mavretic,457908,https://www.transfermarkt.com/-/profil/spieler/457908,TM_ID_VERIFIED,HIGH,Verified in the prior web pass / user-verified mapping.,,SAFE_IDENTITY_RESOLUTION
cmtr671kh00m733ynzskk8uyx,Timur Bekchanov,seed:UZ1-2026-XORAZMUR-006,seed://uz1/UZ1-2026-XORAZMUR-006,UNKNOWN,False,,,,,UNKNOWN,FW,,,[],,,False,UNKNOWN,UNKNOWN,UZ1-2026-XORAZMUR-006,Timur Bekchanov,Xorazm Urganch,FW,2026,,Timur Bekchanov,883770,https://www.transfermarkt.com/-/profil/spieler/883770,TM_ID_VERIFIED,HIGH,Exact/near-exact identity; numeric TM identity verified.,,SAFE_IDENTITY_RESOLUTION
cmtr671ct005133yny2hwlswz,Toni Jovic,seed:UZ1-2026-BUNYODKO-037,seed://uz1/UZ1-2026-BUNYODKO-037,UNKNOWN,False,,,,,UNKNOWN,FW,,,[],,,False,UNKNOWN,UNKNOWN,UZ1-2026-BUNYODKO-037,Toni Jovic,Bunyodkor Tashkent,FW,2026,,Toni Jovic,171682,https://www.transfermarkt.com/-/profil/spieler/171682,TM_ID_VERIFIED,HIGH,Verified in the prior web pass / user-verified mapping.,,SAFE_IDENTITY_RESOLUTION
cmtr671iy00i133ynodwtar3p,Ulugbek Kenjayev,seed:UZ1-2026-SOGDIANA-016,seed://uz1/UZ1-2026-SOGDIANA-016,UNKNOWN,False,,,,,UNKNOWN,MF,,,[],,,False,UNKNOWN,UNKNOWN,UZ1-2026-SOGDIANA-016,Ulugbek Kenjayev,Sogdiana Jizzakh,MF,2026,,Ulugbek Kenzhaev,1067824,https://www.transfermarkt.com/-/profil/spieler/1067824,TM_ID_VERIFIED,HIGH,j/zh transliteration; numeric TM identity verified.,,SAFE_IDENTITY_RESOLUTION
cmtr671al001333yn7aum4gyh,Ulugbek Sunnatov,seed:UZ1-2026-AGMK-020,seed://uz1/UZ1-2026-AGMK-020,UNKNOWN,False,,,,,UNKNOWN,MF,,,[],,,False,UNKNOWN,UNKNOWN,UZ1-2026-AGMK-020,Ulugbek Sunnatov,AGMK,MF,2026,,Ulugbek Sunnatov,756918,https://www.transfermarkt.com/-/profil/spieler/756918,TM_ID_VERIFIED,HIGH,Verified in the prior web pass / user-verified mapping.,,SAFE_IDENTITY_RESOLUTION
cmtr671ec008h33ynri5id0x9,Umidjon Ergashev,seed:UZ1-2026-NASAFQAR-008,seed://uz1/UZ1-2026-NASAFQAR-008,UNKNOWN,False,,,,,Goalkeeper,GK,,,[],,,False,UNKNOWN,UNKNOWN,UZ1-2026-NASAFQAR-008,Umidjon Ergashev,Nasaf Qarshi,GK,2026,,Umid Ergashev,487325,https://www.transfermarkt.com/-/profil/spieler/487325,TM_ID_VERIFIED,HIGH,Verified in the prior web pass / user-verified mapping.,,SAFE_IDENTITY_RESOLUTION
cmtr671a2000b33yna1l1z502,Vitaliy Denisov,seed:UZ1-2026-AGMK-006,seed://uz1/UZ1-2026-AGMK-006,UNKNOWN,False,,,,,UNKNOWN,DF,,,[],,,False,UNKNOWN,UNKNOWN,UZ1-2026-AGMK-006,Vitaliy Denisov,AGMK,DF,2026,,Vitaliy Denisov,25823,https://www.transfermarkt.com/-/profil/spieler/25823,TM_ID_VERIFIED,HIGH,Verified in the prior web pass / user-verified mapping.,,SAFE_IDENTITY_RESOLUTION
cmtr671gv00ct33yn6sbcdgr6,Yahyo To'xtashev,seed:UZ1-2026-NEFTCHIF-024,seed://uz1/UZ1-2026-NEFTCHIF-024,UNKNOWN,False,,,,,UNKNOWN,MF,,,[],,,False,UNKNOWN,UNKNOWN,UZ1-2026-NEFTCHIF-024,Yahyo To'xtashev,Neftchi Fergana,MF,2026,,Yahyo To'xtashev,,,IDENTITY_VERIFIED_NO_TM_ID,HIGH,"Official Neftchi: #43 midfielder, active 2026; no safe numeric TM ID surfaced.",,KEEP_SEED_OR_STORE_EXTERNAL_IDENTITY; DO_NOT_INVENT_TM_ID
cmtr671h300d933ynciawl3l0,Yahyo Zuhriddinov,seed:UZ1-2026-NEFTCHIF-034,seed://uz1/UZ1-2026-NEFTCHIF-034,UNKNOWN,False,,,,,UNKNOWN,FW,,,[],,,False,UNKNOWN,UNKNOWN,UZ1-2026-NEFTCHIF-034,Yahyo Zuhriddinov,Neftchi Fergana,FW,2026,,Yahyo Zuhriddinov,,,IDENTITY_VERIFIED_NO_TM_ID,HIGH,"PFL/official records: forward DOB 13/08/2008; identity clear, current-team source conflict (Sementchi/Neftchi); no safe numeric TM ID surfaced.",,KEEP_SEED_OR_STORE_EXTERNAL_IDENTITY; DO_NOT_INVENT_TM_ID
cmtr671gt00cr33ynjju6fciu,Yahyoxon Isaqov,seed:UZ1-2026-NEFTCHIF-022,seed://uz1/UZ1-2026-NEFTCHIF-022,UNKNOWN,False,,,,,UNKNOWN,MF,,,[],,,False,UNKNOWN,UNKNOWN,UZ1-2026-NEFTCHIF-022,Yahyoxon Isaqov,Neftchi Fergana,MF,2026,,Yahyoxon Isaqov,,,IDENTITY_VERIFIED_NO_TM_ID,HIGH,"PFL/official Neftchi: #29 midfielder DOB 15/05/2007, active 2026; no safe numeric TM ID surfaced.",,KEEP_SEED_OR_STORE_EXTERNAL_IDENTITY; DO_NOT_INVENT_TM_ID
cmtr671ea008d33ynav10y0a0,Zafar Safaev,seed:UZ1-2026-NASAFQAR-006,seed://uz1/UZ1-2026-NASAFQAR-006,UNKNOWN,False,,,,,Goalkeeper,GK,,,[],,,False,UNKNOWN,UNKNOWN,UZ1-2026-NASAFQAR-006,Zafar Safaev,Nasaf Qarshi,GK,2026,,Zafar Safaev,493730,https://www.transfermarkt.com/-/profil/spieler/493730,TM_ID_VERIFIED,HIGH,Verified in the prior web pass / user-verified mapping.,,SAFE_IDENTITY_RESOLUTION
cmtr671k000kp33ynsxssn6nw,Zhasur Khasanov,seed:UZ1-2026-LOKOMOTI-029,seed://uz1/UZ1-2026-LOKOMOTI-029,UNKNOWN,False,,,,,UNKNOWN,MF,,,[],,,False,UNKNOWN,UNKNOWN,UZ1-2026-LOKOMOTI-029,Zhasur Khasanov,Lokomotiv Tashkent,MF,2026,,Zhasur Khasanov,,,AMBIGUOUS_MULTIPLE_TM,AMBIGUOUS,"Two plausible TM players fit name + Lokomotiv + midfield context: 127745 (DOB 24/07/1989, right midfield) and 88730 (DOB 02/08/1983, attacking midfield). Seed has no DOB/age, so no safe choice.",127745;88730,MANUAL_DISAMBIGUATION_REQUIRED
cmtr671dx007d33ynzgiyklzq,Zhonibek Mirzakulov,seed:UZ1-2026-MASHALMU-013,seed://uz1/UZ1-2026-MASHALMU-013,UNKNOWN,False,,,,,UNKNOWN,MF,,,[],,,False,UNKNOWN,UNKNOWN,UZ1-2026-MASHALMU-013,Zhonibek Mirzakulov,Mashal Muborak,MF,2026,,Jonibek Mirzakulov,883721,https://www.transfermarkt.com/-/profil/spieler/883721,TM_ID_VERIFIED,HIGH,zh/j transliteration; numeric TM identity verified.,,SAFE_IDENTITY_RESOLUTION
